,Date,Timestamp,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx
,,,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives
,,,bsc,manta,taiko,op_bnb,Total,bsc,bsc,manta,manta,manta,taiko,taiko,op_bnb,op_bnb,Total,Total,Total,Total,Total,Total,Total,bsc,bsc,manta,manta,manta,taiko,taiko,op_bnb,op_bnb,Total,Total,Total,Total,Total,Total,Total
,,,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,USDT,FDUSD,USDT,STONE,MANTA,usd-coin,USDC,USDT,WBNB,USDT,STONE,usd-coin,USDC,MANTA,FDUSD,WBNB,USDT,FDUSD,USDT,STONE,MANTA,usd-coin,USDC,USDT,WBNB,USDT,STONE,usd-coin,USDC,MANTA,FDUSD,WBNB
,26/07/2024,1721952000,63349.168491845514,3932353.503256644,9188.501877134999,16432594.229109053,20437485.40273468,63349.168491845514,,1963555.202561444,115757.20000000001,1853041.1006952,,9188.501877134999,16432594.229109053,,18459498.600162342,115757.20000000001,,9188.501877134999,1853041.1006952,,,63096.78136638,,1938356.567188,35.6176,2051548.98,,9052.711209,16439169.897067878,,18440623.24562226,35.6176,,9052.711209,2051548.98,,
,27/07/2024,1722038400,62928.633004313284,4040865.2118756855,8210.287307628,16427353.091331387,20539357.223519012,62928.633004313284,,1934549.9194810858,118855.575024,1987459.7173706,,8210.287307628,16427353.091331387,,18424831.643816788,118855.575024,,8210.287307628,1987459.7173706,,,63079.45598357,,1937145.694712,35.6176,2055741.16,,8153.214804,16428486.656910714,,18428711.807606284,35.6176,,8153.214804,2055741.16,,
,28/07/2024,1722124800,67191.23736061736,4438363.46943995,8491.422330989999,16452137.485975346,20966183.615106903,67191.23736061736,,2149904.65762395,119677.273056,2168781.53876,,8491.422330989999,16452137.485975346,,18669233.380959913,119677.273056,,8491.422330989999,2168781.53876,,,67124.11324737,,2128618.472895,35.6176,2155846.46,,8440.777665,16466759.968827665,,18662502.554970033,35.6176,,8440.777665,2155846.46,,
,29/07/2024,1722211200,68116.52475001251,4302908.5581214465,8696.879371967249,16599168.307523165,20978890.26976659,68116.52475001251,,2129131.1890353663,114700.00395800002,2059077.3651280804,,8696.879371967249,16599168.307523165,,18796416.021308545,114700.00395800002,,8696.879371967249,2059077.3651280804,,,67912.78639084,,2124881.426183,34.3258,2155957.47,,8747.448371,16582585.721801365,,18775379.934375204,34.3258,,8747.448371,2155957.47,,
,30/07/2024,1722297600,71562.79688403227,4247940.899017044,6770.836109695096,16641251.331519933,20967525.863530703,71562.79688403227,,2084137.937703324,117118.57217,2046684.38914372,,6770.836109695096,16641251.331519933,,18796952.066107288,117118.57217,,6770.836109695096,2046684.38914372,,,71688.9694703,,2071707.691554,34.2863,2155979.62,,6794.808193,16643648.016834358,,18787044.677858658,34.2863,,6794.808193,2155979.62,,
,31/07/2024,1722384000,1600588.7594667766,4337672.458821451,361376.32219401596,16651486.29226491,22951123.832747154,1600360.6816167766,228.07784999999996,2169602.163019035,183146.688536,1984923.6072664165,,361376.32219401596,16651486.29226491,,20421449.136900723,183146.688536,,361376.32219401596,1984923.6072664165,228.07784999999996,,1595573.9597375642,227.85,2158808.122407,54.6263,2161216.1716,,358864.272288,16654167.613250643,,20408549.69539521,54.6263,,358864.272288,2161216.1716,227.85,
,01/08/2024,1722470400,1602733.843269401,4316579.498983856,361932.24003869196,16816823.679084823,23098069.261376772,1602505.537569401,228.3057,2159270.6914882576,180558.494442,1976750.313053599,,361932.24003869196,16702257.258540824,114566.42054400001,20464033.487598483,180558.494442,,361932.24003869196,1976750.313053599,228.3057,114566.42054400001,1599306.9237219573,227.85,2160603.784023,54.6263,2162122.0053,,360490.278923,16706617.685756806,197.9652,20466528.393501762,54.6263,,360490.278923,2162122.0053,227.85,197.9652
,02/08/2024,1722556800,1491446.4968313735,4236499.834607841,363316.75376883394,17162734.780346863,23253997.86555491,1491218.7760223236,227.72080904999999,2181442.084361925,173637.558528,1881420.1917179166,,363316.75376883394,16910900.675510865,251834.10483599998,20583561.535895113,173637.558528,,363316.75376883394,1881420.1917179166,227.72080904999999,251834.10483599998,1489729.0469753484,227.85,2161984.226325,53.5152,2162122.0053,,360791.215262,16912202.91513533,438.0333,20563916.18843568,53.5152,,360791.215262,2162122.0053,227.85,438.0333
,03/08/2024,1722643200,1464437.9567429374,4094809.306781527,406321.5851442187,17187476.38514593,23153045.233814612,1464210.1523129374,227.80443,2164717.71814062,164205.71766000002,1765885.8709809072,,406321.5851442187,16920025.09930993,267451.28583600005,20548952.969763488,164205.71766000002,,406321.5851442187,1765885.8709809072,227.80443,267451.28583600005,1472322.6501150716,227.85,2166121.364785,53.5212,2162422.2053,,407335.443062,16941761.37915939,486.5316,20580205.394059464,53.5212,,407335.443062,2162422.2053,227.85,486.5316
,04/08/2024,1722729600,1478797.9003429392,3960101.1369401477,407375.30289621605,17236631.022434514,23082905.362613816,1478570.3928014892,227.50754145,2174324.429077537,158075.891424,1627700.8164386114,,407375.30289621605,16979569.682402514,257061.340032,20632464.50428154,158075.891424,,407375.30289621605,1627700.8164386114,227.50754145,257061.340032,1478780.3796153946,227.85,2167820.966179,53.1612,2162471.3253,,410914.924052,16997178.759597458,487.3016,20643780.105391853,53.1612,,410914.924052,2162471.3253,227.85,487.3016
,05/08/2024,1722816000,1480763.7857075369,3824938.2907557436,415527.19183452294,17326462.807832647,23047692.076130453,1480536.524016237,227.2616913,2158903.0342695084,148021.513668,1518013.742818235,,415527.19183452294,17082158.83327165,244303.97456099998,20721598.391557395,148021.513668,,415527.19183452294,1518013.742818235,227.2616913,244303.97456099998,1485396.7421565733,227.85,2171008.578101,53.1612,2162612.981,,412638.720789,17098795.961742423,487.3117,20755201.281999998,53.1612,,412638.720789,2162612.981,227.85,487.3117
,06/08/2024,1722902400,1498342.6069498516,3662076.4984419076,416480.644535289,17347660.802148033,22924560.55207508,1498113.8455498517,228.7614,2153556.8925252096,130545.72124200001,1377973.8846746979,,416480.644535289,17117882.258439034,229778.543709,20769552.996514097,130545.72124200001,,416480.644535289,1377973.8846746979,228.7614,229778.543709,1487699.9459283534,227.85,2138586.78503,52.3542,2171788.7252,,411949.203299,17117882.258439034,490.6967,20744168.989397388,52.3542,,411949.203299,2171788.7252,227.85,490.6967
,07/08/2024,1722988800,1477547.817357821,3776905.851389625,417988.45259666,17493208.800869964,23165650.92221407,1477323.0506240209,224.7667338,2206206.175522857,109134.29440800002,1461565.3814587682,,417988.45259666,17254428.908819962,238779.89205,20937958.13496684,109134.29440800002,,417988.45259666,1461565.3814587682,224.7667338,238779.89205,1480439.3755094684,227.85,2209188.580106,43.0191,2172262.2493,,413849.953066,17265565.19837291,490.8117,20955193.15398838,43.0191,,413849.953066,2172262.2493,227.85,490.8117
,08/08/2024,1723075200,1477033.4807561978,3726043.8501654705,408328.7338276271,17786452.676367942,23397858.74111724,1476805.790479048,227.69027715000001,2206967.545363231,103203.25109100001,1415873.053711239,,408328.7338276271,17551680.343440942,234772.332927,21235453.67928322,103203.25109100001,,408328.7338276271,1415873.053711239,227.69027715000001,234772.332927,1479975.898854394,227.85,2210026.221654,43.0191,2172340.7593,,414628.600788,17557790.454519115,493.0431,21247792.57502751,43.0191,,414628.600788,2172340.7593,227.85,493.0431
,09/08/2024,1723161600,1478923.831000164,3728737.338465967,415606.1440185619,17598241.141254403,23221508.454739094,1478625.789550164,298.04144999999994,2053686.014478594,113317.26882499999,1561734.0551623728,,415606.1440185619,17068881.210810404,529359.9304439999,20601193.01483916,113317.26882499999,,415606.1440185619,1561734.0551623728,298.04144999999994,529359.9304439999,1477148.640909255,297.15,2049586.840797,43.0169,2172406.0993,,414363.054854,17079248.314537328,1035.4431,20605983.796243582,43.0169,,414363.054854,2172406.0993,297.15,1035.4431
,10/08/2024,1723248000,1479084.950989806,3733560.705850388,416565.45871929196,17668268.833893646,23297479.94945313,1478786.0180898062,298.93289999999996,2056908.4120894321,114768.87552,1561883.4182409558,,416565.45871929196,17136218.107293647,532050.7265999999,20671912.537472885,114768.87552,,416565.45871929196,1561883.4182409558,298.93289999999996,532050.7265999999,1474362.9293019006,297.15,2048713.557858,43.2128,2172411.4012,,414080.972882,17119099.008285362,1041.7048,20642175.495445263,43.2128,,414080.972882,2172411.4012,297.15,1041.7048
,11/08/2024,1723334400,1470777.5122172267,3760952.979020696,411263.18082567974,17729303.585139126,23372297.25720273,1470480.6590700767,296.85314715,2047966.3658654252,115049.8553,1597936.7578552708,,411263.18082567974,17182138.712819126,547164.87232,20700585.737754628,115049.8553,,411263.18082567974,1597936.7578552708,296.85314715,547164.87232,1469011.647422654,297.15,2049452.218724,43.2031,2172411.4012,,412952.984438,17182138.712819126,1045.4048,20700602.57896578,43.2031,,412952.984438,2172411.4012,297.15,1045.4048
,12/08/2024,1723420800,1460142.0565626367,3606698.9589993814,419494.9157370724,17664765.644717805,23151101.576016895,1459846.7637501368,295.29281249999997,2029191.476853866,110921.234841,1466586.2473045154,,419494.9157370724,17134997.667886805,529767.9768310001,20624035.908490807,110921.234841,,419494.9157370724,1466586.2473045154,295.29281249999997,529767.9768310001,1462655.0614681558,297.15,2043586.500161,42.3831,2172411.4012,,419659.842055,17134997.667886805,1045.9181,20641239.229515962,42.3831,,419659.842055,2172411.4012,297.15,1045.9181
,13/08/2024,1723507200,1470997.4660157042,3746305.8999912837,424747.75431084,17614342.77843029,23256393.89874812,1470701.1560587543,296.30995694999996,2055212.13288367,116362.130544,1574731.6365636135,,424747.75431084,17076105.89425229,538236.884178,20602019.183194716,116362.130544,,424747.75431084,1574731.6365636135,296.30995694999996,538236.884178,1469231.9241346198,297.15,2042954.406445,42.3406,2171789.0131,,419296.89468,17092754.23687901,1048.4181,20604940.56745863,42.3406,,419296.89468,2171789.0131,297.15,1048.4181
,14/08/2024,1723593600,1461649.4551626022,3775954.290966829,416788.08132161194,17645007.816362303,23299399.643813346,1461351.7108626023,297.74429999999995,2044286.7934428938,117728.76757200001,1613938.7299519351,,416788.08132161194,17093749.3956683,551258.420694,20599387.8999738,117728.76757200001,,416788.08132161194,1613938.7299519351,297.74429999999995,551258.420694,1462644.6887674727,297.15,2042244.548894,42.2409,2172654.1175,,416371.709612,17093749.3956683,1048.5381,20598638.633329775,42.2409,,416371.709612,2172654.1175,297.15,1048.5381
,15/08/2024,1723680000,1442406.2874166612,3516184.0002586395,412086.3269233763,17122509.611125145,22493186.22572382,1442110.1943792112,296.09303744999994,1874099.7846101148,115497.60323400002,1526586.612414525,,412086.3269233763,16576829.803028146,545679.808097,19893039.782017473,115497.60323400002,,412086.3269233763,1526586.612414525,296.09303744999994,545679.808097,1442110.1943792112,297.15,1868494.301705,42.2409,2172674.9675,,416162.639982,16604343.199710065,1048.6381,19914947.695794277,42.2409,,416162.639982,2172674.9675,297.15,1048.6381
